date,baseline_60d,min_drop_0.5pct,min_drop_1.0pct,min_drop_2.0pct,min_drop_3.0pct,min_drop_4.0pct
2026-02-02,99506.11771938165,168883.87424467906,68153.17419070913,58169.841336846715,16654.684893206915,10023.185436832218
2026-02-03,104275.66516944813,177060.24130193584,71559.99379789946,60895.29702259897,17336.048814644982,10023.185436832218
2026-02-04,109461.61131530686,185892.4009240076,68226.15151247237,58228.2231942573,17336.048814644982,10023.185436832218
2026-02-05,103990.34577669771,176655.9634018395,64872.79521461515,55328.97033545456,17336.048814644982,10023.185436832218
2026-02-06,108004.94237102865,184685.15659050137,67549.19294416912,57760.8681968545,18030.876775044962,10023.185436832218
2026-02-09,102608.30833970048,193880.94737838593,70887.79214741383,60630.84662886265,18030.876775044962,10023.185436832218
2026-02-10,97709.42680095222,184389.36439706117,67519.8110895244,57875.22576331676,17418.516582701428,10023.185436832218
2026-02-11,102594.5963564706,193584.23943344402,70882.11614014201,60536.891042904,18083.932902598237,10355.893596780621
2026-02-12,107646.8168396347,203229.3876285755,74097.16553851916,57532.38368091311,18083.932902598237,10355.893596780621
2026-02-13,113017.01787910797,193074.17040886806,77795.82611389147,57532.38368091311,18083.932902598237,10355.893596780621
2026-02-17,107415.98681191378,183529.72273828852,74597.65142345856,57857.51641178447,18185.536880995536,10355.893596780621
2026-02-18,112736.52733924752,192689.13427901495,78212.62758277653,57306.05090251981,17848.886811199514,10355.893596780621
2026-02-19,114460.48944272271,183063.08914043676,74605.98744016893,59985.58085485319,18518.76929928286,10355.893596780621
2026-02-20,123955.05922646631,192190.85932385974,77741.24945898345,62337.02736896409,19283.64774647213,10355.893596780621
2026-02-23,118286.5096020682,183283.13848551986,74502.07824504167,65278.199601087945,19283.64774647213,10355.893596780621
2026-02-24,124155.05291137472,192427.14782792766,78186.97753228064,68478.69042225994,19283.64774647213,10355.893596780621
2026-02-25,129890.99966890573,201440.77844690497,81464.66139372693,71756.37428370623,20196.576693536717,10355.893596780621
2026-02-26,123398.93367503022,191407.58554727916,77451.38423387661,68175.11630511968,20196.576693536717,10355.893596780621
2026-02-27,129514.54444349915,200950.6265266483,81282.04152841211,64783.907594318705,19252.861280169564,10355.893596780621
2026-03-02,123043.612108778,190908.30530773677,77224.44871196811,61884.47605341028,18528.003394942458,10355.893596780621
2026-03-03,116897.16135018405,181363.74534403445,73369.74602193563,58950.24389655348,17839.139208691246,10355.893596780621
2026-03-04,111073.7273935187,172309.0157162926,69712.3454272007,56003.0181745826,17839.139208691246,10355.893596780621
2026-03-05,105530.20829496555,163705.63302929077,73176.93258973602,58745.81634492306,17839.139208691246,10355.893596780621
2026-03-06,100373.17327589993,155735.66981800753,69660.77234946401,55932.88815270545,17135.90716063684,10355.893596780621
2026-03-09,95364.21737833043,147953.8990485692,66183.57305449947,55932.88815270545,17135.90716063684,10355.893596780621
2026-03-10,90610.84333816374,140559.76165275433,69468.17234973276,58513.64474181732,17761.249002340785,10355.893596780621
2026-03-11,90610.84333816374,140559.76165275433,69468.17234973276,58513.64474181732,17761.249002340785,10355.893596780621
